dataset,time,obs_value,freq,unit,incgrp,age,sex,geo
ilc_lvho07a,2020,7.9,A,PC,TOTAL,Y20-29,F,FI
ilc_lvho07a,2020,7.3,A,PC,TOTAL,Y20-29,F,IT
ilc_lvho07a,2020,9.7,A,PC,TOTAL,Y20-29,M,FI
ilc_lvho07a,2020,8.3,A,PC,TOTAL,Y20-29,M,IT
ilc_lvho07a,2020,8.8,A,PC,TOTAL,Y20-29,T,FI
ilc_lvho07a,2020,7.8,A,PC,TOTAL,Y20-29,T,IT
ilc_lvho07a,2020,3.4,A,PC,TOTAL,Y25-29,F,FI
ilc_lvho07a,2020,8.8,A,PC,TOTAL,Y25-29,F,IT
ilc_lvho07a,2020,8.0,A,PC,TOTAL,Y25-29,M,FI
ilc_lvho07a,2020,9.2,A,PC,TOTAL,Y25-29,M,IT
ilc_lvho07a,2020,5.7,A,PC,TOTAL,Y25-29,T,FI
ilc_lvho07a,2020,9.0,A,PC,TOTAL,Y25-29,T,IT
ilc_lvho07a,2020,1.1,A,PC,TOTAL,Y6-11,F,FI
ilc_lvho07a,2020,9.8,A,PC,TOTAL,Y6-11,F,IT
ilc_lvho07a,2020,0.8,A,PC,TOTAL,Y6-11,M,FI
ilc_lvho07a,2020,6.5,A,PC,TOTAL,Y6-11,M,IT
ilc_lvho07a,2020,0.9,A,PC,TOTAL,Y6-11,T,FI
ilc_lvho07a,2020,8.0,A,PC,TOTAL,Y6-11,T,IT
ilc_lvho07a,2020,6.4,A,PC,TOTAL,Y_GE65,F,FI
ilc_lvho07a,2020,6.1,A,PC,TOTAL,Y_GE65,F,IT
ilc_lvho07a,2020,3.0,A,PC,TOTAL,Y_GE65,M,FI
ilc_lvho07a,2020,3.2,A,PC,TOTAL,Y_GE65,M,IT
ilc_lvho07a,2020,4.9,A,PC,TOTAL,Y_GE65,T,FI
ilc_lvho07a,2020,4.9,A,PC,TOTAL,Y_GE65,T,IT
ilc_lvho07a,2020,1.1,A,PC,TOTAL,Y_LT18,F,FI
ilc_lvho07a,2020,9.1,A,PC,TOTAL,Y_LT18,F,IT
ilc_lvho07a,2020,1.1,A,PC,TOTAL,Y_LT18,M,FI
ilc_lvho07a,2020,6.3,A,PC,TOTAL,Y_LT18,M,IT
ilc_lvho07a,2020,1.1,A,PC,TOTAL,Y_LT18,T,FI
ilc_lvho07a,2020,7.7,A,PC,TOTAL,Y_LT18,T,IT
ilc_lvho07a,2020,1.2,A,PC,TOTAL,Y_LT6,F,FI
ilc_lvho07a,2020,8.3,A,PC,TOTAL,Y_LT6,F,IT
ilc_lvho07a,2020,2.3,A,PC,TOTAL,Y_LT6,M,FI
ilc_lvho07a,2020,5.2,A,PC,TOTAL,Y_LT6,M,IT
ilc_lvho07a,2020,1.7,A,PC,TOTAL,Y_LT6,T,FI
ilc_lvho07a,2020,6.7,A,PC,TOTAL,Y_LT6,T,IT
ilc_lvho07a,2021,3.2,A,PC,A_MD60,TOTAL,F,FI
ilc_lvho07a,2021,1.8,A,PC,A_MD60,TOTAL,F,IT
ilc_lvho07a,2021,2.1,A,PC,A_MD60,TOTAL,M,FI
ilc_lvho07a,2021,1.9,A,PC,A_MD60,TOTAL,M,IT
ilc_lvho07a,2021,2.6,A,PC,A_MD60,TOTAL,T,FI
ilc_lvho07a,2021,1.9,A,PC,A_MD60,TOTAL,T,IT
ilc_lvho07a,2021,0.0,A,PC,A_MD60,Y12-17,F,FI
ilc_lvho07a,2021,1.0,A,PC,A_MD60,Y12-17,F,IT
ilc_lvho07a,2021,1.1,A,PC,A_MD60,Y12-17,M,FI
ilc_lvho07a,2021,0.7,A,PC,A_MD60,Y12-17,M,IT
ilc_lvho07a,2021,0.6,A,PC,A_MD60,Y12-17,T,FI
ilc_lvho07a,2021,0.8,A,PC,A_MD60,Y12-17,T,IT
ilc_lvho07a,2021,0.6,A,PC,A_MD60,Y15-19,F,FI
ilc_lvho07a,2021,0.9,A,PC,A_MD60,Y15-19,F,IT
ilc_lvho07a,2021,1.5,A,PC,A_MD60,Y15-19,M,FI
ilc_lvho07a,2021,0.6,A,PC,A_MD60,Y15-19,M,IT
ilc_lvho07a,2021,1.1,A,PC,A_MD60,Y15-19,T,FI
ilc_lvho07a,2021,0.8,A,PC,A_MD60,Y15-19,T,IT
ilc_lvho07a,2021,4.0,A,PC,A_MD60,Y15-24,F,FI
ilc_lvho07a,2021,1.0,A,PC,A_MD60,Y15-24,F,IT
ilc_lvho07a,2021,1.9,A,PC,A_MD60,Y15-24,M,FI
ilc_lvho07a,2021,0.6,A,PC,A_MD60,Y15-24,M,IT
ilc_lvho07a,2021,2.9,A,PC,A_MD60,Y15-24,T,FI
ilc_lvho07a,2021,0.8,A,PC,A_MD60,Y15-24,T,IT
ilc_lvho07a,2021,3.2,A,PC,A_MD60,Y15-29,F,FI
ilc_lvho07a,2021,1.1,A,PC,A_MD60,Y15-29,F,IT
ilc_lvho07a,2021,2.6,A,PC,A_MD60,Y15-29,M,FI
ilc_lvho07a,2021,1.7,A,PC,A_MD60,Y15-29,M,IT
ilc_lvho07a,2021,2.9,A,PC,A_MD60,Y15-29,T,FI
ilc_lvho07a,2021,1.4,A,PC,A_MD60,Y15-29,T,IT
ilc_lvho07a,2021,0.7,A,PC,A_MD60,Y16-19,F,FI
ilc_lvho07a,2021,1.2,A,PC,A_MD60,Y16-19,F,IT
ilc_lvho07a,2021,1.9,A,PC,A_MD60,Y16-19,M,FI
ilc_lvho07a,2021,0.6,A,PC,A_MD60,Y16-19,M,IT
ilc_lvho07a,2021,1.3,A,PC,A_MD60,Y16-19,T,FI
ilc_lvho07a,2021,0.9,A,PC,A_MD60,Y16-19,T,IT
ilc_lvho07a,2021,4.5,A,PC,A_MD60,Y16-24,F,FI
ilc_lvho07a,2021,1.2,A,PC,A_MD60,Y16-24,F,IT
ilc_lvho07a,2021,2.2,A,PC,A_MD60,Y16-24,M,FI
ilc_lvho07a,2021,0.7,A,PC,A_MD60,Y16-24,M,IT
ilc_lvho07a,2021,3.3,A,PC,A_MD60,Y16-24,T,FI
ilc_lvho07a,2021,0.9,A,PC,A_MD60,Y16-24,T,IT
ilc_lvho07a,2021,3.5,A,PC,A_MD60,Y16-29,F,FI
ilc_lvho07a,2021,1.1,A,PC,A_MD60,Y16-29,F,IT
ilc_lvho07a,2021,2.8,A,PC,A_MD60,Y16-29,M,FI
ilc_lvho07a,2021,1.7,A,PC,A_MD60,Y16-29,M,IT
ilc_lvho07a,2021,3.1,A,PC,A_MD60,Y16-29,T,FI
ilc_lvho07a,2021,1.4,A,PC,A_MD60,Y16-29,T,IT
ilc_lvho07a,2021,6.2,A,PC,A_MD60,Y18-24,F,FI
ilc_lvho07a,2021,0.9,A,PC,A_MD60,Y18-24,F,IT
ilc_lvho07a,2021,2.4,A,PC,A_MD60,Y18-24,M,FI
ilc_lvho07a,2021,0.7,A,PC,A_MD60,Y18-24,M,IT
ilc_lvho07a,2021,4.2,A,PC,A_MD60,Y18-24,T,FI
ilc_lvho07a,2021,0.8,A,PC,A_MD60,Y18-24,T,IT
ilc_lvho07a,2021,3.0,A,PC,A_MD60,Y18-64,F,FI
ilc_lvho07a,2021,1.9,A,PC,A_MD60,Y18-64,F,IT
ilc_lvho07a,2021,2.4,A,PC,A_MD60,Y18-64,M,FI
ilc_lvho07a,2021,2.4,A,PC,A_MD60,Y18-64,M,IT
ilc_lvho07a,2021,2.7,A,PC,A_MD60,Y18-64,T,FI
ilc_lvho07a,2021,2.2,A,PC,A_MD60,Y18-64,T,IT
ilc_lvho07a,2021,8.3,A,PC,A_MD60,Y20-24,F,FI
ilc_lvho07a,2021,1.1,A,PC,A_MD60,Y20-24,F,IT
ilc_lvho07a,2021,2.4,A,PC,A_MD60,Y20-24,M,FI
ilc_lvho07a,2021,0.7,A,PC,A_MD60,Y20-24,M,IT
ilc_lvho07a,2021,5.3,A,PC,A_MD60,Y20-24,T,FI
ilc_lvho07a,2021,0.9,A,PC,A_MD60,Y20-24,T,IT
ilc_lvho07a,2021,4.6,A,PC,A_MD60,Y20-29,F,FI
ilc_lvho07a,2021,1.1,A,PC,A_MD60,Y20-29,F,IT
ilc_lvho07a,2021,3.2,A,PC,A_MD60,Y20-29,M,FI
ilc_lvho07a,2021,2.1,A,PC,A_MD60,Y20-29,M,IT
ilc_lvho07a,2021,3.8,A,PC,A_MD60,Y20-29,T,FI
ilc_lvho07a,2021,1.6,A,PC,A_MD60,Y20-29,T,IT
ilc_lvho07a,2021,2.2,A,PC,A_MD60,Y25-29,F,FI
ilc_lvho07a,2021,1.1,A,PC,A_MD60,Y25-29,F,IT
ilc_lvho07a,2021,3.7,A,PC,A_MD60,Y25-29,M,FI
ilc_lvho07a,2021,3.5,A,PC,A_MD60,Y25-29,M,IT
ilc_lvho07a,2021,2.9,A,PC,A_MD60,Y25-29,T,FI
ilc_lvho07a,2021,2.3,A,PC,A_MD60,Y25-29,T,IT
ilc_lvho07a,2021,0.5,A,PC,A_MD60,Y6-11,F,FI
ilc_lvho07a,2021,1.3,A,PC,A_MD60,Y6-11,F,IT
ilc_lvho07a,2021,0.5,A,PC,A_MD60,Y6-11,M,FI
ilc_lvho07a,2021,0.4,A,PC,A_MD60,Y6-11,M,IT
ilc_lvho07a,2021,0.5,A,PC,A_MD60,Y6-11,T,FI
ilc_lvho07a,2021,0.8,A,PC,A_MD60,Y6-11,T,IT
ilc_lvho07a,2021,5.5,A,PC,A_MD60,Y_GE65,F,FI
ilc_lvho07a,2021,1.8,A,PC,A_MD60,Y_GE65,F,IT
ilc_lvho07a,2021,2.4,A,PC,A_MD60,Y_GE65,M,FI
ilc_lvho07a,2021,1.5,A,PC,A_MD60,Y_GE65,M,IT
ilc_lvho07a,2021,4.1,A,PC,A_MD60,Y_GE65,T,FI
ilc_lvho07a,2021,1.7,A,PC,A_MD60,Y_GE65,T,IT
ilc_lvho07a,2021,0.6,A,PC,A_MD60,Y_LT18,F,FI
ilc_lvho07a,2021,1.2,A,PC,A_MD60,Y_LT18,F,IT
ilc_lvho07a,2021,1.0,A,PC,A_MD60,Y_LT18,M,FI
ilc_lvho07a,2021,0.5,A,PC,A_MD60,Y_LT18,M,IT
ilc_lvho07a,2021,0.8,A,PC,A_MD60,Y_LT18,T,FI
ilc_lvho07a,2021,0.8,A,PC,A_MD60,Y_LT18,T,IT
ilc_lvho07a,2021,1.6,A,PC,A_MD60,Y_LT6,F,FI
ilc_lvho07a,2021,1.1,A,PC,A_MD60,Y_LT6,F,IT
ilc_lvho07a,2021,1.5,A,PC,A_MD60,Y_LT6,M,FI
ilc_lvho07a,2021,0.4,A,PC,A_MD60,Y_LT6,M,IT
ilc_lvho07a,2021,1.5,A,PC,A_MD60,Y_LT6,T,FI
ilc_lvho07a,2021,0.7,A,PC,A_MD60,Y_LT6,T,IT
ilc_lvho07a,2021,17.7,A,PC,B_MD60,TOTAL,F,FI
ilc_lvho07a,2021,29.2,A,PC,B_MD60,TOTAL,F,IT
ilc_lvho07a,2021,17.8,A,PC,B_MD60,TOTAL,M,FI
ilc_lvho07a,2021,27.9,A,PC,B_MD60,TOTAL,M,IT
ilc_lvho07a,2021,17.8,A,PC,B_MD60,TOTAL,T,FI
ilc_lvho07a,2021,28.6,A,PC,B_MD60,TOTAL,T,IT
ilc_lvho07a,2021,7.6,A,PC,B_MD60,Y12-17,F,FI
ilc_lvho07a,2021,22.8,A,PC,B_MD60,Y12-17,F,IT
ilc_lvho07a,2021,2.7,A,PC,B_MD60,Y12-17,M,FI
ilc_lvho07a,2021,22.9,A,PC,B_MD60,Y12-17,M,IT
ilc_lvho07a,2021,4.7,A,PC,B_MD60,Y12-17,T,FI
ilc_lvho07a,2021,22.8,A,PC,B_MD60,Y12-17,T,IT
ilc_lvho07a,2021,23.0,A,PC,B_MD60,Y15-19,F,FI
ilc_lvho07a,2021,18.3,A,PC,B_MD60,Y15-19,F,IT
ilc_lvho07a,2021,6.7,A,PC,B_MD60,Y15-19,M,FI
ilc_lvho07a,2021,30.7,A,PC,B_MD60,Y15-19,M,IT
ilc_lvho07a,2021,15.8,A,PC,B_MD60,Y15-19,T,FI
ilc_lvho07a,2021,24.8,A,PC,B_MD60,Y15-19,T,IT
ilc_lvho07a,2021,33.9,A,PC,B_MD60,Y15-24,F,FI
ilc_lvho07a,2021,20.5,A,PC,B_MD60,Y15-24,F,IT
ilc_lvho07a,2021,34.7,A,PC,B_MD60,Y15-24,M,FI
ilc_lvho07a,2021,26.3,A,PC,B_MD60,Y15-24,M,IT
ilc_lvho07a,2021,34.3,A,PC,B_MD60,Y15-24,T,FI
ilc_lvho07a,2021,23.4,A,PC,B_MD60,Y15-24,T,IT
ilc_lvho07a,2021,34.5,A,PC,B_MD60,Y15-29,F,FI
ilc_lvho07a,2021,22.6,A,PC,B_MD60,Y15-29,F,IT
ilc_lvho07a,2021,32.3,A,PC,B_MD60,Y15-29,M,FI
ilc_lvho07a,2021,25.8,A,PC,B_MD60,Y15-29,M,IT
ilc_lvho07a,2021,33.4,A,PC,B_MD60,Y15-29,T,FI
ilc_lvho07a,2021,24.3,A,PC,B_MD60,Y15-29,T,IT
ilc_lvho07a,2021,24.0,A,PC,B_MD60,Y16-19,F,FI
ilc_lvho07a,2021,18.0,A,PC,B_MD60,Y16-19,F,IT
ilc_lvho07a,2021,7.9,A,PC,B_MD60,Y16-19,M,FI
ilc_lvho07a,2021,33.1,A,PC,B_MD60,Y16-19,M,IT
ilc_lvho07a,2021,17.5,A,PC,B_MD60,Y16-19,T,FI
ilc_lvho07a,2021,26.1,A,PC,B_MD60,Y16-19,T,IT
ilc_lvho07a,2021,34.3,A,PC,B_MD60,Y16-24,F,FI
ilc_lvho07a,2021,20.6,A,PC,B_MD60,Y16-24,F,IT
ilc_lvho07a,2021,36.1,A,PC,B_MD60,Y16-24,M,FI
ilc_lvho07a,2021,27.0,A,PC,B_MD60,Y16-24,M,IT
ilc_lvho07a,2021,35.2,A,PC,B_MD60,Y16-24,T,FI
ilc_lvho07a,2021,23.9,A,PC,B_MD60,Y16-24,T,IT
ilc_lvho07a,2021,34.8,A,PC,B_MD60,Y16-29,F,FI
ilc_lvho07a,2021,22.9,A,PC,B_MD60,Y16-29,F,IT
ilc_lvho07a,2021,33.3,A,PC,B_MD60,Y16-29,M,FI
ilc_lvho07a,2021,26.2,A,PC,B_MD60,Y16-29,M,IT
ilc_lvho07a,2021,34.1,A,PC,B_MD60,Y16-29,T,FI
ilc_lvho07a,2021,24.6,A,PC,B_MD60,Y16-29,T,IT
ilc_lvho07a,2021,37.3,A,PC,B_MD60,Y18-24,F,FI
ilc_lvho07a,2021,23.2,A,PC,B_MD60,Y18-24,F,IT
ilc_lvho07a,2021,40.4,A,PC,B_MD60,Y18-24,M,FI
ilc_lvho07a,2021,25.6,A,PC,B_MD60,Y18-24,M,IT
ilc_lvho07a,2021,38.8,A,PC,B_MD60,Y18-24,T,FI
ilc_lvho07a,2021,24.4,A,PC,B_MD60,Y18-24,T,IT
ilc_lvho07a,2021,24.8,A,PC,B_MD60,Y18-64,F,FI
ilc_lvho07a,2021,31.1,A,PC,B_MD60,Y18-64,F,IT
ilc_lvho07a,2021,23.5,A,PC,B_MD60,Y18-64,M,FI
ilc_lvho07a,2021,30.3,A,PC,B_MD60,Y18-64,M,IT
ilc_lvho07a,2021,24.1,A,PC,B_MD60,Y18-64,T,FI
ilc_lvho07a,2021,30.7,A,PC,B_MD60,Y18-64,T,IT
ilc_lvho07a,2021,37.7,A,PC,B_MD60,Y20-24,F,FI
ilc_lvho07a,2021,22.6,A,PC,B_MD60,Y20-24,F,IT
ilc_lvho07a,2021,42.4,A,PC,B_MD60,Y20-24,M,FI
ilc_lvho07a,2021,21.2,A,PC,B_MD60,Y20-24,M,IT
ilc_lvho07a,2021,40.0,A,PC,B_MD60,Y20-24,T,FI
ilc_lvho07a,2021,22.0,A,PC,B_MD60,Y20-24,T,IT
ilc_lvho07a,2021,37.6,A,PC,B_MD60,Y20-29,F,FI
ilc_lvho07a,2021,25.0,A,PC,B_MD60,Y20-29,F,IT
ilc_lvho07a,2021,37.8,A,PC,B_MD60,Y20-29,M,FI
ilc_lvho07a,2021,23.0,A,PC,B_MD60,Y20-29,M,IT
ilc_lvho07a,2021,37.7,A,PC,B_MD60,Y20-29,T,FI
ilc_lvho07a,2021,24.0,A,PC,B_MD60,Y20-29,T,IT
ilc_lvho07a,2021,37.4,A,PC,B_MD60,Y25-29,F,FI
ilc_lvho07a,2021,28.0,A,PC,B_MD60,Y25-29,F,IT
ilc_lvho07a,2021,20.9,A,PC,B_MD60,Y25-29,M,FI
ilc_lvho07a,2021,24.6,A,PC,B_MD60,Y25-29,M,IT
ilc_lvho07a,2021,29.3,A,PC,B_MD60,Y25-29,T,FI
ilc_lvho07a,2021,26.2,A,PC,B_MD60,Y25-29,T,IT
ilc_lvho07a,2021,7.7,A,PC,B_MD60,Y6-11,F,FI
ilc_lvho07a,2021,31.4,A,PC,B_MD60,Y6-11,F,IT
ilc_lvho07a,2021,19.0,A,PC,B_MD60,Y6-11,M,FI
ilc_lvho07a,2021,25.9,A,PC,B_MD60,Y6-11,M,IT
ilc_lvho07a,2021,13.3,A,PC,B_MD60,Y6-11,T,FI
ilc_lvho07a,2021,28.5,A,PC,B_MD60,Y6-11,T,IT
ilc_lvho07a,2021,12.0,A,PC,B_MD60,Y_GE65,F,FI
ilc_lvho07a,2021,26.3,A,PC,B_MD60,Y_GE65,F,IT
ilc_lvho07a,2021,7.6,A,PC,B_MD60,Y_GE65,M,FI
ilc_lvho07a,2021,23.5,A,PC,B_MD60,Y_GE65,M,IT
ilc_lvho07a,2021,10.3,A,PC,B_MD60,Y_GE65,T,FI
ilc_lvho07a,2021,25.2,A,PC,B_MD60,Y_GE65,T,IT
ilc_lvho07a,2021,6.0,A,PC,B_MD60,Y_LT18,F,FI
ilc_lvho07a,2021,26.8,A,PC,B_MD60,Y_LT18,F,IT
ilc_lvho07a,2021,8.8,A,PC,B_MD60,Y_LT18,M,FI
ilc_lvho07a,2021,24.1,A,PC,B_MD60,Y_LT18,M,IT
ilc_lvho07a,2021,7.5,A,PC,B_MD60,Y_LT18,T,FI
ilc_lvho07a,2021,25.4,A,PC,B_MD60,Y_LT18,T,IT
ilc_lvho07a,2021,2.8,A,PC,B_MD60,Y_LT6,F,FI
ilc_lvho07a,2021,26.6,A,PC,B_MD60,Y_LT6,F,IT
ilc_lvho07a,2021,7.1,A,PC,B_MD60,Y_LT6,M,FI
ilc_lvho07a,2021,23.7,A,PC,B_MD60,Y_LT6,M,IT
ilc_lvho07a,2021,5.1,A,PC,B_MD60,Y_LT6,T,FI
ilc_lvho07a,2021,25.3,A,PC,B_MD60,Y_LT6,T,IT
ilc_lvho07a,2021,4.7,A,PC,TOTAL,TOTAL,F,FI
ilc_lvho07a,2021,7.5,A,PC,TOTAL,TOTAL,F,IT
ilc_lvho07a,2021,3.8,A,PC,TOTAL,TOTAL,M,FI
ilc_lvho07a,2021,7.0,A,PC,TOTAL,TOTAL,M,IT
ilc_lvho07a,2021,4.3,A,PC,TOTAL,TOTAL,T,FI
ilc_lvho07a,2021,7.2,A,PC,TOTAL,TOTAL,T,IT
ilc_lvho07a,2021,0.6,A,PC,TOTAL,Y12-17,F,FI
ilc_lvho07a,2021,6.5,A,PC,TOTAL,Y12-17,F,IT
ilc_lvho07a,2021,1.2,A,PC,TOTAL,Y12-17,M,FI
ilc_lvho07a,2021,6.8,A,PC,TOTAL,Y12-17,M,IT
ilc_lvho07a,2021,0.9,A,PC,TOTAL,Y12-17,T,FI
ilc_lvho07a,2021,6.6,A,PC,TOTAL,Y12-17,T,IT
ilc_lvho07a,2021,3.1,A,PC,TOTAL,Y15-19,F,FI
ilc_lvho07a,2021,5.4,A,PC,TOTAL,Y15-19,F,IT
ilc_lvho07a,2021,2.0,A,PC,TOTAL,Y15-19,M,FI
ilc_lvho07a,2021,9.2,A,PC,TOTAL,Y15-19,M,IT
ilc_lvho07a,2021,2.5,A,PC,TOTAL,Y15-19,T,FI
ilc_lvho07a,2021,7.3,A,PC,TOTAL,Y15-19,T,IT
ilc_lvho07a,2021,10.5,A,PC,TOTAL,Y15-24,F,FI
ilc_lvho07a,2021,6.1,A,PC,TOTAL,Y15-24,F,IT
ilc_lvho07a,2021,8.4,A,PC,TOTAL,Y15-24,M,FI
ilc_lvho07a,2021,7.2,A,PC,TOTAL,Y15-24,M,IT
ilc_lvho07a,2021,9.4,A,PC,TOTAL,Y15-24,T,FI
ilc_lvho07a,2021,6.7,A,PC,TOTAL,Y15-24,T,IT
ilc_lvho07a,2021,8.4,A,PC,TOTAL,Y15-29,F,FI
ilc_lvho07a,2021,6.3,A,PC,TOTAL,Y15-29,F,IT
ilc_lvho07a,2021,7.1,A,PC,TOTAL,Y15-29,M,FI
ilc_lvho07a,2021,7.6,A,PC,TOTAL,Y15-29,M,IT
ilc_lvho07a,2021,7.8,A,PC,TOTAL,Y15-29,T,FI
ilc_lvho07a,2021,7.0,A,PC,TOTAL,Y15-29,T,IT
ilc_lvho07a,2021,3.8,A,PC,TOTAL,Y16-19,F,FI
ilc_lvho07a,2021,5.6,A,PC,TOTAL,Y16-19,F,IT
ilc_lvho07a,2021,2.5,A,PC,TOTAL,Y16-19,M,FI
ilc_lvho07a,2021,9.9,A,PC,TOTAL,Y16-19,M,IT
ilc_lvho07a,2021,3.1,A,PC,TOTAL,Y16-19,T,FI
ilc_lvho07a,2021,7.9,A,PC,TOTAL,Y16-19,T,IT
ilc_lvho07a,2021,11.6,A,PC,TOTAL,Y16-24,F,FI
ilc_lvho07a,2021,6.3,A,PC,TOTAL,Y16-24,F,IT
ilc_lvho07a,2021,9.3,A,PC,TOTAL,Y16-24,M,FI
ilc_lvho07a,2021,7.4,A,PC,TOTAL,Y16-24,M,IT
ilc_lvho07a,2021,10.4,A,PC,TOTAL,Y16-24,T,FI
ilc_lvho07a,2021,6.9,A,PC,TOTAL,Y16-24,T,IT
ilc_lvho07a,2021,9.0,A,PC,TOTAL,Y16-29,F,FI
ilc_lvho07a,2021,6.5,A,PC,TOTAL,Y16-29,F,IT
ilc_lvho07a,2021,7.6,A,PC,TOTAL,Y16-29,M,FI
ilc_lvho07a,2021,7.8,A,PC,TOTAL,Y16-29,M,IT
ilc_lvho07a,2021,8.3,A,PC,TOTAL,Y16-29,T,FI
ilc_lvho07a,2021,7.1,A,PC,TOTAL,Y16-29,T,IT
ilc_lvho07a,2021,14.8,A,PC,TOTAL,Y18-24,F,FI
ilc_lvho07a,2021,6.9,A,PC,TOTAL,Y18-24,F,IT
ilc_lvho07a,2021,11.8,A,PC,TOTAL,Y18-24,M,FI
ilc_lvho07a,2021,6.6,A,PC,TOTAL,Y18-24,M,IT
ilc_lvho07a,2021,13.3,A,PC,TOTAL,Y18-24,T,FI
ilc_lvho07a,2021,6.7,A,PC,TOTAL,Y18-24,T,IT
ilc_lvho07a,2021,5.1,A,PC,TOTAL,Y18-64,F,FI
ilc_lvho07a,2021,8.0,A,PC,TOTAL,Y18-64,F,IT
ilc_lvho07a,2021,4.8,A,PC,TOTAL,Y18-64,M,FI
ilc_lvho07a,2021,7.9,A,PC,TOTAL,Y18-64,M,IT
ilc_lvho07a,2021,5.0,A,PC,TOTAL,Y18-64,T,FI
ilc_lvho07a,2021,7.9,A,PC,TOTAL,Y18-64,T,IT
ilc_lvho07a,2021,17.7,A,PC,TOTAL,Y20-24,F,FI
ilc_lvho07a,2021,6.9,A,PC,TOTAL,Y20-24,F,IT
ilc_lvho07a,2021,14.5,A,PC,TOTAL,Y20-24,M,FI
ilc_lvho07a,2021,5.4,A,PC,TOTAL,Y20-24,M,IT
ilc_lvho07a,2021,16.1,A,PC,TOTAL,Y20-24,T,FI
ilc_lvho07a,2021,6.1,A,PC,TOTAL,Y20-24,T,IT
ilc_lvho07a,2021,10.9,A,PC,TOTAL,Y20-29,F,FI
ilc_lvho07a,2021,6.8,A,PC,TOTAL,Y20-29,F,IT
ilc_lvho07a,2021,9.4,A,PC,TOTAL,Y20-29,M,FI
ilc_lvho07a,2021,6.9,A,PC,TOTAL,Y20-29,M,IT
ilc_lvho07a,2021,10.1,A,PC,TOTAL,Y20-29,T,FI
ilc_lvho07a,2021,6.8,A,PC,TOTAL,Y20-29,T,IT
ilc_lvho07a,2021,4.9,A,PC,TOTAL,Y25-29,F,FI
ilc_lvho07a,2021,6.6,A,PC,TOTAL,Y25-29,F,IT
ilc_lvho07a,2021,4.9,A,PC,TOTAL,Y25-29,M,FI
ilc_lvho07a,2021,8.4,A,PC,TOTAL,Y25-29,M,IT
ilc_lvho07a,2021,4.9,A,PC,TOTAL,Y25-29,T,FI
ilc_lvho07a,2021,7.6,A,PC,TOTAL,Y25-29,T,IT
ilc_lvho07a,2021,1.1,A,PC,TOTAL,Y6-11,F,FI
ilc_lvho07a,2021,9.1,A,PC,TOTAL,Y6-11,F,IT
ilc_lvho07a,2021,1.9,A,PC,TOTAL,Y6-11,M,FI
ilc_lvho07a,2021,6.7,A,PC,TOTAL,Y6-11,M,IT
ilc_lvho07a,2021,1.5,A,PC,TOTAL,Y6-11,T,FI
ilc_lvho07a,2021,7.8,A,PC,TOTAL,Y6-11,T,IT
ilc_lvho07a,2021,6.4,A,PC,TOTAL,Y_GE65,F,FI
ilc_lvho07a,2021,6.1,A,PC,TOTAL,Y_GE65,F,IT
ilc_lvho07a,2021,2.9,A,PC,TOTAL,Y_GE65,M,FI
ilc_lvho07a,2021,4.4,A,PC,TOTAL,Y_GE65,M,IT
ilc_lvho07a,2021,4.9,A,PC,TOTAL,Y_GE65,T,FI
ilc_lvho07a,2021,5.4,A,PC,TOTAL,Y_GE65,T,IT
ilc_lvho07a,2021,1.1,A,PC,TOTAL,Y_LT18,F,FI
ilc_lvho07a,2021,7.9,A,PC,TOTAL,Y_LT18,F,IT
ilc_lvho07a,2021,1.7,A,PC,TOTAL,Y_LT18,M,FI
ilc_lvho07a,2021,6.6,A,PC,TOTAL,Y_LT18,M,IT
ilc_lvho07a,2021,1.4,A,PC,TOTAL,Y_LT18,T,FI
ilc_lvho07a,2021,7.2,A,PC,TOTAL,Y_LT18,T,IT
ilc_lvho07a,2021,1.7,A,PC,TOTAL,Y_LT6,F,FI
ilc_lvho07a,2021,8.4,A,PC,TOTAL,Y_LT6,F,IT
ilc_lvho07a,2021,2.2,A,PC,TOTAL,Y_LT6,M,FI
ilc_lvho07a,2021,6.1,A,PC,TOTAL,Y_LT6,M,IT
ilc_lvho07a,2021,1.9,A,PC,TOTAL,Y_LT6,T,FI
ilc_lvho07a,2021,7.3,A,PC,TOTAL,Y_LT6,T,IT
ilc_lvho07a,2022,3.7,A,PC,A_MD60,TOTAL,F,FI
ilc_lvho07a,2022,2.1,A,PC,A_MD60,TOTAL,F,IT
ilc_lvho07a,2022,2.8,A,PC,A_MD60,TOTAL,M,FI
ilc_lvho07a,2022,2.4,A,PC,A_MD60,TOTAL,M,IT
ilc_lvho07a,2022,3.2,A,PC,A_MD60,TOTAL,T,FI
ilc_lvho07a,2022,2.3,A,PC,A_MD60,TOTAL,T,IT
ilc_lvho07a,2022,2.0,A,PC,A_MD60,Y12-17,F,FI
ilc_lvho07a,2022,0.6,A,PC,A_MD60,Y12-17,F,IT
ilc_lvho07a,2022,0.3,A,PC,A_MD60,Y12-17,M,FI
ilc_lvho07a,2022,1.8,A,PC,A_MD60,Y12-17,M,IT
ilc_lvho07a,2022,1.1,A,PC,A_MD60,Y12-17,T,FI
ilc_lvho07a,2022,1.2,A,PC,A_MD60,Y12-17,T,IT
ilc_lvho07a,2022,2.3,A,PC,A_MD60,Y15-19,F,FI
ilc_lvho07a,2022,0.8,A,PC,A_MD60,Y15-19,F,IT
